Codigo,Nombre del producto,Sku,Se puede comprar,Se puede vender,Se puede regalar,Condiciones para regalarlo,Tipo de producto,Estatus,Línea,Estilo,Tipo de Linea de producción,Tipo de Producto,Color,Sexo,Talla,Liso o Contrastado,"Tipo de tela ( poner el codigo de la tela que usan para producto. Si no tienen codigo, ver campo A)",Peso (gramos) con bolsa,Código de barras,Referencia interna- Opcional-,Colchón de insumos en %,Minimo a Producir,Tiempo de Reabastecimiento de Insumos,Punto de Reorden de Insumos,ubicación en Picking,Cantidad de operaciones,Punto de Reorden (a calcular),Máximos por producir,Multiplo de producción,Tiempo de producción (SAM),Comportamiento de ventas,Categoria,Amigos/Enemigos,Complejidad,Número de vivos,Vivos/ No vivos,Minimo en inventario en piezas-  en días de rotación- RITMO CRUCERO,RITMO INICIAL,RITMO ESTANQUE,RITMO FIN DE CICLO,Familia de medida compra,Unidad de medida,Familia de medida uso,Unidad de medida uso,unidad de conversión,Edición Limitada,% Descuento,Liquidaciones,Aplica cambio ,Costo de Compra,Precios de Irregulares,Promedio de Ventas,Stock Máximo   ,Colchon,Precio mínimo de venta,Precio de Mayoreo,Descripción para internet- Vendelo,Tipo de seguimiento,Tipo de Prenda
A011-570-M,Top Slim 4 bolsas,A011-570-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,570-NEGRO ,Mujer,M,Liso,TTR-19-570TCX-BLACK,0.260,A011570M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-570-L,Top Slim 4 bolsas,A011-570-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,570-NEGRO ,Mujer,L,Liso,TTR-19-570TCX-BLACK,0.280,A011570L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-570-XL,Top Slim 4 bolsas,A011-570-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,570-NEGRO ,Mujer,XL,Liso,TTR-19-570TCX-BLACK,0.305,A011570XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-421-XS,Top Slim 4 bolsas,A011-421-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,421-CACTUS,Mujer,XS,Liso,TTR-18-5421-TCX-AVENTURINE,0.240,A011421XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-421-S,Top Slim 4 bolsas,A011-421-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,421-CACTUS,Mujer,S,Liso,TTR-18-5421-TCX-AVENTURINE,0.250,A011421S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-421-M,Top Slim 4 bolsas,A011-421-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,421-CACTUS,Mujer,M,Liso,TTR-18-5421-TCX-AVENTURINE,0.260,A011421M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-421-L,Top Slim 4 bolsas,A011-421-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,421-CACTUS,Mujer,L,Liso,TTR-18-5421-TCX-AVENTURINE,0.280,A011421L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-421-XL,Top Slim 4 bolsas,A011-421-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,421-CACTUS,Mujer,XL,Liso,TTR-18-5421-TCX-AVENTURINE,0.305,A011421XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-027-XS,Top Slim 4 bolsas,A011-027-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,027-NAVAL,Mujer,XS,Liso,TTR-19-4027TCX-MEDIEVAL,0.240,A01127XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-027-S,Top Slim 4 bolsas,A011-027-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,027-NAVAL,Mujer,S,Liso,TTR-19-4027TCX-MEDIEVAL,0.250,A01127S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-027-M,Top Slim 4 bolsas,A011-027-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,027-NAVAL,Mujer,M,Liso,TTR-19-4027TCX-MEDIEVAL,0.260,A01127M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-027-L,Top Slim 4 bolsas,A011-027-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,027-NAVAL,Mujer,L,Liso,TTR-19-4027TCX-MEDIEVAL,0.280,A01127L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-027-XL,Top Slim 4 bolsas,A011-027-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,027-NAVAL,Mujer,XL,Liso,TTR-19-4027TCX-MEDIEVAL,0.305,A01127XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-528-XS,Top Slim 4 bolsas,A011-528-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,528- VIOLETA,Mujer,XS,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.240,A011528XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-528-S,Top Slim 4 bolsas,A011-528-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,528- VIOLETA,Mujer,S,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.250,A011528S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-528-M,Top Slim 4 bolsas,A011-528-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,528- VIOLETA,Mujer,M,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.260,A011528M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-528-L,Top Slim 4 bolsas,A011-528-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,528- VIOLETA,Mujer,L,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.280,A011528L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
A011-528-XL,Top Slim 4 bolsas,A011-528-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A011,Top,Top,528- VIOLETA,Mujer,XL,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.305,A011528XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $480.00 , $325.00 ,Sabemos que tu uniforme quirúrgico tiene que verse con mucho estilo. Este top estiliza tu figura y te ofrece la comodidad para trabajar por horas. ¿Bolsas? Una en cada costado.,Lote,Top
AH001-001-L,"Top caballero ""cuello V"" Blanco",AH001-001-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A037,Top,Top,001-BLANCO,Caballero,L ,Liso,TTR-WHIT,0.325,AH001001L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.766719,150,0.97,144,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-001-M,"Top caballero ""cuello V"" Blanco",AH001-001-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A038,Top,Top,001-BLANCO,Caballero,M ,Liso,TTR-WHIT,0.310,AH001001M ,,,,,,,26,,,24,13.70,Estable,A,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.242683,150,1.48,216,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-001-S,"Top caballero ""cuello V"" Blanco",AH001-001-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A039,Top,Top,001-BLANCO,Caballero,S,Liso,TTR-WHIT,0.290,AH001001S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.233218,150,1.24,216,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-001-XS,"Top caballero ""cuello V"" Blanco",AH001-001-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A040,Top,Top,001-BLANCO,Caballero,XS,Liso,TTR-WHIT,0.240,AH001001XS,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.369555,150,0.76,216,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-001-XL,"Top caballero ""cuello V"" Blanco",AH001-001-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A041,Top,Top,001-BLANCO,Caballero,XL,Liso,TTR-WHIT,0.345,AH001001XL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.031442,150,0.15,144,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-001-XXL,"Top caballero ""cuello V"" Blanco",AH001-001-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A042,Top,Top,001-BLANCO,Caballero,XXL,Liso,TTR-WHIT,0.380,AH001001XXL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.236113,150,0.19,144,20%, $450.00 , $300.00 ,"La prenda más deseada para todo lo que necesitas, con bolsas para guardar tu gafete. Ágil y audaz para moverte, todo el día. El blanco resaltará tu lado más tradicional",Lote,Top
AH001-027-L,"Top caballero ""cuello V"" Naval",AH001-027-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A043,Top,Top,027-NAVAL,Caballero,L ,Liso,TTR-19-4027TCX-MEDIEVAL,0.325,AH001027L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.166765,150,0.81,144,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-027-M,"Top caballero ""cuello V"" Naval",AH001-027-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A044,Top,Top,027-NAVAL,Caballero,M ,Liso,TTR-19-4027TCX-MEDIEVAL,0.310,AH001027M ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.995233,150,1.15,216,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-027-S,"Top caballero ""cuello V"" Naval",AH001-027-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A045,Top,Top,027-NAVAL,Caballero,S,Liso,TTR-19-4027TCX-MEDIEVAL,0.290,AH001027S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.060668,150,0.99,216,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-027-XS,"Top caballero ""cuello V"" Naval",AH001-027-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A046,Top,Top,027-NAVAL,Caballero,XS,Liso,TTR-19-4027TCX-MEDIEVAL,0.240,AH001027XS,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.928251,150,0.32,216,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-027-XL,"Top caballero ""cuello V"" Naval",AH001-027-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A047,Top,Top,027-NAVAL,Caballero,XL,Liso,TTR-19-4027TCX-MEDIEVAL,0.345,AH001027XL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.137274,150,0.12,144,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-027-XXL,"Top caballero ""cuello V"" Naval",AH001-027-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A048,Top,Top,027-NAVAL,Caballero,XXL,Liso,TTR-19-4027TCX-MEDIEVAL,0.380,AH001027XXL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.077362,150,0.10,144,20%, $450.00 , $300.00 ,"Pensada para ser práctica y audaz, con bolsas para que no dejar escapar nada. El color naval representa el profundo conocimiento que proyectas al atender a tus pacientes.",Lote,Top
AH001-203-L,"Top caballero ""cuello V"" Ceniza",AH001-203-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A049,Top,Top,203-CENIZA,Caballero,L ,Liso,TTR-18-5203TCX-PEWTER,0.325,AH001203L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.236522,150,0.61,144,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-203-M,"Top caballero ""cuello V"" Ceniza",AH001-203-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A050,Top,Top,203-CENIZA,Caballero,M ,Liso,TTR-18-5203TCX-PEWTER,0.310,AH001203M ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.183346,150,0.98,216,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-203-S,"Top caballero ""cuello V"" Ceniza",AH001-203-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A051,Top,Top,203-CENIZA,Caballero,S,Liso,TTR-18-5203TCX-PEWTER,0.290,AH001203S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.525686,150,0.95,216,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-203-XS,"Top caballero ""cuello V"" Ceniza",AH001-203-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A052,Top,Top,203-CENIZA,Caballero,XS,Liso,TTR-18-5203TCX-PEWTER,0.240,AH001203XS,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.5464,150,0.27,216,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-203-XL,"Top caballero ""cuello V"" Ceniza",AH001-203-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A053,Top,Top,203-CENIZA,Caballero,XL,Liso,TTR-18-5203TCX-PEWTER,0.345,AH001203XL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.007955,150,0.08,144,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-203-XXL,"Top caballero ""cuello V"" Ceniza",AH001-203-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A054,Top,Top,203-CENIZA,Caballero,XXL,Liso,TTR-18-5203TCX-PEWTER,0.380,AH001203XXL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.353257,150,0.05,144,20%, $450.00 , $300.00 ,"La prenda más deseada para tus labores diarias, con bolsas para que guardes lo que utilizas en cada momento, eficaz y audaz, el color ceniza resalta tu tranquilidad en el consultorio.",Lote,Top
AH001-421-L,"Top caballero ""cuello V"" Cactus",AH001-421-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A055,Top,Top,421-AVENTURINE,Caballero,L ,Liso,TTR-18-5421-TCX-AVENTURINE,0.325,AH001421L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.16542,150,0.54,144,20%, $450.00 , $300.00 ,Demuestra tu fortaleza portando un top Cactus con el que impactarás de inmediato. Muéstrate diferente y con estilo.,Lote,Top
AH001-421-M,"Top caballero ""cuello V"" Cactus",AH001-421-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A056,Top,Top,421-AVENTURINE,Caballero,M ,Liso,TTR-18-5421-TCX-AVENTURINE,0.310,AH001421M ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.062989,150,0.63,216,20%, $450.00 , $300.00 ,Demuestra tu fortaleza portando un top Cactus con el que impactarás de inmediato. Muéstrate diferente y con estilo.,Lote,Top
AH001-421-S,"Top caballero ""cuello V"" Cactus",AH001-421-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A057,Top,Top,421-AVENTURINE,Caballero,S,Liso,TTR-18-5421-TCX-AVENTURINE,0.290,AH001421S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.16542,150,0.67,216,20%, $450.00 , $300.00 ,Demuestra tu fortaleza portando un top Cactus con el que impactarás de inmediato. Muéstrate diferente y con estilo.,Lote,Top
AH001-421-XS,"Top caballero ""cuello V"" Cactus",AH001-421-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A058,Top,Top,421-AVENTURINE,Caballero,XS,Liso,TTR-18-5421-TCX-AVENTURINE,0.240,AH001421XS,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.16542,150,0.26,216,20%, $450.00 , $300.00 ,Demuestra tu fortaleza portando un top Cactus con el que impactarás de inmediato. Muéstrate diferente y con estilo.,Lote,Top
AH001-421-XL,"Top caballero ""cuello V"" Cactus",AH001-421-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A059,Top,Top,421-AVENTURINE,Caballero,XL,Liso,TTR-18-5421-TCX-AVENTURINE,0.345,AH001421XL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.16542,150,0.13,144,20%, $450.00 , $300.00 ,Demuestra tu fortaleza portando un top Cactus con el que impactarás de inmediato. Muéstrate diferente y con estilo.,Lote,Top
AH001-4045-L,"Top caballero ""cuello V"" Oceano",AH001-4045-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A060,Top,Top,4045-OCEANO,Caballero,L ,Liso,TTR-19-4045TCX-LAPIS BLUE,0.325,AH0014045L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,40.912185,150,0.39,144,20%, $450.00 , $300.00 ,"Este top es el más deseado, útil y audaz lo mejor es que incluye bolsas multifuncionales, su color océano representa la versatilidad que tienes para enfrentarlo todo.",Lote,Top
AH001-4045-M,"Top caballero ""cuello V"" Oceano",AH001-4045-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A061,Top,Top,4045-OCEANO,Caballero,M ,Liso,TTR-19-4045TCX-LAPIS BLUE,0.310,AH0014045M ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.253208,150,0.45,216,20%, $450.00 , $300.00 ,"Este top es el más deseado, útil y audaz lo mejor es que incluye bolsas multifuncionales, su color océano representa la versatilidad que tienes para enfrentarlo todo.",Lote,Top
AH001-4045-S,"Top caballero ""cuello V"" Oceano",AH001-4045-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A062,Top,Top,4045-OCEANO,Caballero,S,Liso,TTR-19-4045TCX-LAPIS BLUE,0.290,AH0014045S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.901212,150,0.60,216,20%, $450.00 , $300.00 ,"Este top es el más deseado, útil y audaz lo mejor es que incluye bolsas multifuncionales, su color océano representa la versatilidad que tienes para enfrentarlo todo.",Lote,Top
AH001-4045-XS,"Top caballero ""cuello V"" Oceano",AH001-4045-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A063,Top,Top,4045-OCEANO,Caballero,XS,Liso,TTR-19-4045TCX-LAPIS BLUE,0.240,AH0014045XS,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,43.181639,150,0.18,216,20%, $450.00 , $300.00 ,"Este top es el más deseado, útil y audaz lo mejor es que incluye bolsas multifuncionales, su color océano representa la versatilidad que tienes para enfrentarlo todo.",Lote,Top
AH001-4045-XL,"Top caballero ""cuello V"" Oceano",AH001-4045-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A064,Top,Top,4045-OCEANO,Caballero,XL,Liso,TTR-19-4045TCX-LAPIS BLUE,0.345,AH0014045XL,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.686799,150,0.09,144,20%, $450.00 , $300.00 ,"Este top es el más deseado, útil y audaz lo mejor es que incluye bolsas multifuncionales, su color océano representa la versatilidad que tienes para enfrentarlo todo.",Lote,Top
AH001-570-L,"Top caballero ""cuello V"" Negro",AH001-570-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A065,Top,Top,570-NEGRO,Caballero,L ,Liso,TTR-19-570TCX-BLACK,0.325,AH001570L ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,42.3344,150,0.98,144,20%, $450.00 , $300.00 ,Si la noche es larga esta camisa médica será tu mejor aliada brindándote la libertad que necesitas para trabajar. Disfruta de múltiples bolsas así como de un porta gafete para que no pierdas nada.,Lote,Top
AH001-570-M,"Top caballero ""cuello V"" Negro",AH001-570-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A066,Top,Top,570-NEGRO,Caballero,M ,Liso,TTR-19-570TCX-BLACK,0.310,AH001570M ,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.914376,150,1.14,216,20%, $450.00 , $300.00 ,Si la noche es larga esta camisa médica será tu mejor aliada brindándote la libertad que necesitas para trabajar. Disfruta de múltiples bolsas así como de un porta gafete para que no pierdas nada.,Lote,Top
AH001-570-S,"Top caballero ""cuello V"" Negro",AH001-570-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A067,Top,Top,570-NEGRO,Caballero,S,Liso,TTR-19-570TCX-BLACK,0.290,AH001570S,,,,,,,26,,,24,13.70,Estable,B,De todos ,1,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,43.327249,150,1.16,216,20%, $450.00 , $300.00 ,Si la noche es larga esta camisa médica será tu mejor aliada brindándote la libertad que necesitas para trabajar. Disfruta de múltiples bolsas así como de un porta gafete para que no pierdas nada.,Lote,Top
